,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted,budget_per_actor,budget_per_time,runtime_per_actor,percent_revenue,total_ratings,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other,prescore,postscore,precount_wins,precount_noms,win,nom,none
353,tt0090555,crocodile dundee,1986,87191,6.6,8.8,328.0,6,4,104,0.9124087591240876,8.029197080291972,1.3381995133819953,0.07720381807973051,17.333333333333332,3627.272727272727,575.4606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.1,0,0,0,1,6
354,tt0114369,se7en,1995,1331050,8.6,33.0,327.3,4,4,127,0.6561679790026247,21.653543307086615,5.413385826771654,0.170500341000682,31.75,891.8181818181819,11447.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0,5.6000000000000005,0.0,1,4,0,0,0
355,tt2446042,taken 3,2014,169217,6.0,48.0,326.4,7,2,108,0.422411462557448,20.275750202757504,2.896535743251072,0.1877384278033102,15.428571428571429,579.9999999999999,1015.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0,5.2,0.0,1,1,0,0,0
356,tt0071413,devil times five,1974,1161,5.1,35.0,326.5,6,3,109,2.028397565922921,70.99391480730223,11.832319134550373,0.651320319333048,18.166666666666668,832.8571428571429,5.921099999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
357,tt0458352,the devil wears prada,2006,347977,6.9,35.0,326.5,6,2,109,0.4960317460317461,17.36111111111111,2.8935185185185186,0.15927624872579,18.166666666666668,832.8571428571429,2401.0413000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,17.200000000000003,0.2,3,11,0,1,6
358,tt1067106,a christmas carol,2009,93591,6.8,200.0,325.3,6,3,96,0.4661200632058805,93.22401264117609,15.537335440196015,0.971083465012251,16.0,62.650000000000006,636.4187999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1.0,0,5.3,0.0,1,2,0,0,0
359,tt0116583,the hunchback of notre dame,1996,131751,6.9,100.0,325.3,9,3,91,0.6373486297004461,63.73486297004461,7.081651441116068,0.7003831095609298,10.11111111111111,225.3,909.0819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1.0,0,5.366666666666667,0.0,1,2,0,0,7
360,tt2279373,the spongebob movie: sponge out of water,2015,45235,6.0,74.0,325.2,1,4,92,0.42191066463587,31.22138918305438,31.22138918305438,0.339362925902765,92.0,339.4594594594595,271.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0
361,tt6966692,green book,2018,266473,8.2,23.0,323.5,3,3,130,0.3982366082984544,9.159441990864453,3.053147330288151,0.07045724608357272,43.333333333333336,1306.5217391304348,2185.0786,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.511111111111111,15.2,1,3,3,4,3
362,tt1001526,megamind,2010,213464,7.2,130.0,321.9,5,4,96,0.4585977913930367,59.61771288109477,11.923542576218953,0.6210178425114038,19.2,147.61538461538458,1536.9408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.4,0.0,0,2,0,0,0
363,tt0104714,lethal weapon 3,1992,148823,6.7,35.0,321.7,5,4,118,0.7127583749109052,24.94654312188168,4.989308624376337,0.2114113823888278,23.6,819.1428571428571,997.1141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0,5.2,0.0,1,1,0,0,0
364,tt0108052,schindler's list,1993,1121710,8.9,22.0,322.1,6,3,195,0.6920415224913494,15.224913494809687,2.5374855824682814,0.0780764794605625,32.5,1364.0909090909092,9983.219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.3,15.399999999999999,1,7,3,5,2
365,tt0115433,101 dalmatians,1996,95152,5.7,75.0,320.7,4,5,103,0.6373486297004461,47.80114722753346,11.950286806883366,0.46408880803430547,25.75,327.6,542.3664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,1,1.0,0,1.2,0.0,0,6,0,0,0
366,tt0938283,the last airbender,2010,139640,4.1,150.0,319.7,7,3,103,0.4585977913930367,68.7896687089555,9.827095529850785,0.6678608612519952,14.714285714285714,113.13333333333334,572.524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.7000000000000001,0.0,0,4,0,0,0
367,tt3065204,the conjuring 2,2016,204719,7.3,40.0,320.4,6,3,134,0.4166545142433346,16.666180569733385,2.777696761622231,0.12437448186368198,22.333333333333332,700.9999999999999,1494.4487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
368,tt1457767,the conjuring,2013,412621,7.5,20.0,319.5,4,3,112,0.4292637697085728,8.585275394171457,2.1463188485428644,0.07665424459081659,28.0,1497.5,3094.6575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
369,tt0093010,fatal attraction,1987,69885,6.9,14.0,320.1,3,4,119,0.8802816901408451,12.323943661971832,4.107981220657277,0.1035625517812759,39.666666666666664,2186.4285714285716,482.2065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,10.6,0.9,2,3,0,5,2
370,tt1764651,the expendables 2,2012,281394,6.6,100.0,315.0,11,3,103,0.4355514516929884,43.55514516929884,3.95955865175444,0.42286548708057126,9.363636363636363,215.0,1857.2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
371,tt0371606,chicken little,2005,80827,5.7,150.0,314.4,8,4,81,0.5120327700972862,76.80491551459293,9.600614439324117,0.948208833513493,10.125,109.59999999999998,460.7139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0.4,0.0,0,2,0,0,0
372,tt0119822,as good as it gets,1997,260010,7.7,50.0,314.1,6,3,139,0.6230529595015576,31.152647975077876,5.192107995846313,0.2241197696048768,23.166666666666668,528.2,2002.077,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,27.299999999999997,10.5,6,13,2,5,2
373,tt0268978,a beautiful mind,2001,792569,8.2,58.0,313.0,9,2,135,0.564652738565782,32.749858836815356,3.6388732040905953,0.24259154693937302,15.0,439.6551724137931,6499.065799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,19.2,1,6,4,5,2
374,tt0496806,ocean's thirteen,2007,303677,6.9,85.0,311.7,8,4,122,0.482392667631452,41.00337674867342,5.125422093584177,0.3360932520383067,15.25,266.70588235294116,2095.3713000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,1,0,1.0,0,22.8,0.0,4,15,0,0,0
375,tt4046784,maze runner: the scorch trials,2015,206889,6.3,61.0,312.3,9,4,131,0.42191066463587,25.73655054278807,2.8596167269764523,0.1964622178838784,14.555555555555555,411.9672131147541,1303.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
376,tt2592614,resident evil: the final chapter,2016,77547,5.5,40.0,312.2,6,3,106,0.4166545142433346,16.666180569733385,2.777696761622231,0.1572281185823904,17.666666666666668,680.5,426.5085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
377,tt0145660,austin powers: the spy who shagged me,1999,207552,6.6,33.0,312.0,6,4,95,0.6002400960384154,19.807923169267713,3.3013205282112854,0.20850445441334436,15.833333333333334,845.4545454545455,1369.8432,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
378,tt0338348,the polar express,2004,158638,6.6,165.0,311.3,1,3,100,0.5293806246691372,87.34780307040764,87.34780307040764,0.8734780307040764,100.0,88.66666666666667,1047.0108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,15.699999999999998,0.0,3,4,0,0,7
379,tt0970866,little fockers,2010,101328,5.5,100.0,310.7,8,2,98,0.4585977913930367,45.859779139303676,5.7324723924129595,0.4679569299928947,12.25,210.7,557.304,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24.7,0.0,5,11,0,0,0
380,tt0397892,bolt,2008,178744,6.8,150.0,310.0,4,3,96,0.4644617120987632,69.66925681481447,17.41731420370362,0.7257214251543175,24.0,106.66666666666667,1215.4592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.4,0.0,0,2,0,0,0
381,tt0117438,ransom,1996,113180,6.6,70.0,309.5,5,3,121,0.6373486297004461,44.61440407903123,8.922880815806247,0.36871408329777877,24.2,342.14285714285717,746.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0,0.30000000000000004,0.0,2,3,0,0,0
382,tt0163187,runaway bride,1999,88865,5.5,70.0,309.4,6,2,116,0.6002400960384154,42.01680672268908,7.00280112044818,0.3622138510576645,19.333333333333332,341.99999999999994,488.7575,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,0,4,0,0,0
383,tt0878804,the blind side,2009,273972,7.6,29.0,309.2,7,2,126,0.4661200632058805,13.517481832970535,1.9310688332815051,0.10728160184897251,18.0,966.2068965517242,2082.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.4,5.1,1,2,1,2,5
384,tt1446192,rise of the guardians,2012,148507,7.3,145.0,306.9,5,4,97,0.4355514516929884,63.15496049548332,12.630992099096664,0.6510820669637456,19.4,111.6551724137931,1084.1010999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0.6000000000000001,0.0,0,3,0,0,0
385,tt0454921,the pursuit of happyness,2006,416163,8.0,55.0,307.1,3,2,117,0.4960317460317461,27.281746031746028,9.093915343915343,0.23317731651064982,39.0,458.36363636363643,3329.304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.2,0.2,0,1,0,1,6
386,tt0299658,chicago,2002,204587,7.1,45.0,306.8,8,4,113,0.555864369093941,25.01389660922734,3.1267370761534177,0.2213619168958172,14.125,581.7777777777778,1452.5677,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0,5.0,9.7,1,1,2,7,1
387,tt2582846,the fault in our stars,2014,322616,7.7,12.0,307.2,6,2,126,0.422411462557448,5.068937550689376,0.844822925114896,0.040229663100709336,21.0,2460.0,2484.1432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.6000000000000001,0.0,0,3,0,0,0
388,tt0075860,close encounters of the third kind,1977,171466,7.6,20.0,306.1,4,2,135,1.6501650165016502,33.003300330033,8.25082508250825,0.24446889133357777,33.75,1430.5000000000002,1303.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.30000000000000004,0.4,0,3,0,2,5
389,tt1595656,to the wonder,2012,25715,5.9,20.0,305.9,5,3,113,0.4355514516929884,8.711029033859768,1.7422058067719537,0.07708875251203334,22.6,1429.4999999999998,151.7185,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.5,0.0,1,3,0,0,0
390,tt5140878,annabelle: creation,2017,99841,6.5,15.0,306.5,4,3,110,0.40796344647519583,6.119451697127937,1.5298629242819843,0.05563137906479943,27.5,1943.3333333333333,648.9665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
391,tt0325980,pirates of the caribbean: the curse of the black pearl,2003,977869,8.0,140.0,654.3,5,3,143,0.5434782608695652,76.08695652173913,15.217391304347824,0.5320766190331407,28.6,367.35714285714283,7822.952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,5.5,0.2,1,3,0,1,6
392,tt1646987,wrath of the titans,2012,175372,5.7,150.0,305.3,10,3,99,0.4355514516929884,65.33271775394826,6.533271775394826,0.6599264419590734,9.9,103.53333333333335,999.6204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.6000000000000001,0.0,0,3,0,0,0
393,tt0120762,mulan,1998,230443,7.6,90.0,304.3,8,5,87,0.6134969325153374,55.214723926380366,6.901840490797546,0.6346519991537973,10.875,238.11111111111111,1751.3667999999998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0.16666666666666666,0.0,0,1,0,0,7
394,tt1440129,battleship,2012,227736,5.8,220.0,303.0,6,3,131,0.4355514516929884,95.82131937245742,15.97021989540957,0.7314604532248659,21.833333333333332,37.72727272727273,1320.8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
395,tt1355644,passengers,2008,321691,7.0,150.0,303.1,5,3,116,0.4644617120987632,69.66925681481447,13.933851362962894,0.6005970415070213,23.2,102.06666666666668,2251.837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
396,tt0119528,liar liar,1997,265844,6.9,45.0,302.7,9,2,86,0.6230529595015576,28.03738317757009,3.1152647975077876,0.3260160834601173,9.555555555555555,572.6666666666666,1834.3236000000002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
397,tt0055254,one hundred and one dalmatians,1961,141116,7.2,3.6,303.0,6,3,79,3.3444816053511706,12.040133779264215,2.0066889632107023,0.15240675669954704,13.166666666666666,8316.666666666666,1016.0352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0
398,tt1046173,g.i. joe: the rise of cobra,2009,193266,5.8,175.0,302.5,13,4,118,0.4661200632058805,81.57101106102908,6.274693158540699,0.6912797547544838,9.076923076923077,72.85714285714286,1120.9428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1.0,0,0.0,0.0,0,0,0,0,0
399,tt0102057,hook,1991,219426,6.8,70.0,300.9,6,3,141,0.7342143906020558,51.395007342143906,8.565834557023985,0.3645035981712334,23.5,329.85714285714283,1492.0968,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,23.4,0.0,4,18,0,0,7
400,tt2567026,alice through the looking glass,2016,83504,6.2,170.0,299.5,10,2,113,0.4166545142433346,70.83126742136689,7.083126742136689,0.6268253754103265,11.3,76.17647058823529,517.7248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,6.3,0.0,1,7,0,0,0
401,tt0338526,van helsing,2004,233487,6.1,160.0,300.3,7,4,131,0.5293806246691372,84.70089994706194,12.100128563865992,0.6465717553210836,18.714285714285715,87.68750000000001,1424.2707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
402,tt1220634,resident evil: afterlife,2010,155671,5.8,60.0,300.2,8,3,97,0.4585977913930367,27.515867483582202,3.4394834354477752,0.2836687369441464,12.125,400.3333333333333,902.8917999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
403,tt0089927,rocky iv,1985,174992,6.9,28.0,300.4,6,1,90,0.9293680297397772,26.02230483271376,4.337050805452294,0.28913672036348625,15.0,972.8571428571428,1207.4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.200000000000001,0.0,1,6,0,0,0
404,tt0089880,rambo: first blood part ii,1985,143856,6.5,25.5,300.4,4,3,96,0.9293680297397772,23.698884758364315,5.924721189591079,0.24686338289962828,24.0,1078.0392156862745,935.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1.0,0,0.4,0.0,0,2,0,0,7
405,tt0092644,beverly hills cop ii,1987,100565,6.5,20.0,300.0,9,3,103,0.8802816901408451,17.605633802816907,1.956181533646323,0.17092848352249423,11.444444444444445,1400.0,653.6725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,7
406,tt0076729,smokey and the bandit,1977,41752,7.0,4.3,300.0,4,2,96,1.6501650165016502,7.095709570957094,1.7739273927392736,0.0739136413641364,24.0,6876.7441860465115,292.264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,7
407,tt0116231,the bandit,1996,57469,8.3,4.3,300.0,4,5,96,0.6373486297004461,2.7405991077119185,0.6851497769279796,0.02854790737199915,24.0,6876.7441860465115,476.99270000000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0,8.2,0.0,2,1,0,0,0
408,tt0243585,stuart little 2,2002,46667,5.4,120.0,170.0,8,2,78,0.555864369093941,66.70372429127292,8.337965536409115,0.8551759524522169,9.75,41.666666666666664,252.00180000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,15.999999999999996,0.0,3,5,0,0,0
409,tt0433035,real steel,2011,286799,7.1,110.0,299.3,5,3,127,0.4445649709476792,48.90214680424471,9.780429360848942,0.3850562740491709,25.4,172.0909090909091,2036.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,7
410,tt0119738,my best friend's wedding,1997,120281,6.3,38.0,299.3,6,3,104,0.6230529595015576,23.676012461059194,3.946002076843199,0.22765396597172302,17.333333333333332,687.6315789473684,757.7702999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.4,0.0,1,2,0,0,7
411,tt2908446,insurgent,2015,204630,6.2,110.0,297.3,11,4,119,0.42191066463587,46.41017310994571,4.219106646358701,0.39000145470542613,10.818181818181818,170.27272727272728,1268.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1.0,0,21.6,0.0,4,8,0,0,0
412,tt0451079,horton hears a who!,2008,123411,6.8,85.0,297.1,7,3,86,0.4644617120987632,39.47924552839486,5.639892218342124,0.45906099451621935,12.285714285714286,249.5294117647059,839.1948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0.0,0.0,0,0,0,0,0
413,tt0295178,austin powers in goldmember,2002,187476,6.2,63.0,296.7,8,3,98,0.555864369093941,35.019455252918284,4.3774319066147855,0.3573413801318192,12.25,370.95238095238096,1162.3512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,10.6,0.0,2,3,0,0,0
414,tt0097778,look who's talking,1989,73599,5.9,7.5,297.0,6,2,96,0.8064516129032259,6.048387096774193,1.0080645161290323,0.06300403225806452,16.0,3860.0,434.2341,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.4,0.0,1,2,0,0,0
415,tt3411444,ferdinand,2017,42742,6.7,111.0,296.1,18,4,108,0.40796344647519583,45.28394255874674,2.515774586597041,0.41929576443284017,6.0,166.7567567567568,286.37140000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0
416,tt1935859,miss peregrine's home for peculiar children,2016,145687,6.7,110.0,296.5,9,3,127,0.4166545142433346,45.8319965667668,5.092444062974089,0.3608818627304472,14.11111111111111,169.54545454545453,976.1029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0,6.6000000000000005,0.0,1,8,0,0,0
417,tt0087332,ghostbusters,1984,332198,7.8,30.0,295.7,5,3,105,0.9624639076034648,28.87391722810395,5.774783445620789,0.27498968788670425,21.0,885.6666666666666,2591.1444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,7
418,tt1261945,sex and the city 2,2010,70720,4.5,95.0,294.6,6,3,146,0.4585977913930367,43.566790182338494,7.261131697056416,0.2984026724817705,24.333333333333332,210.10526315789477,318.24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
419,tt1130884,shutter island,2010,1039636,8.1,80.0,294.8,7,3,139,0.4585977913930367,36.687823311442926,5.241117615920418,0.2639411749024671,19.857142857142858,268.5,8421.051599999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,12.899999999999999,0.0,2,15,0,0,0
420,tt0240462,dr. dolittle 2,2001,39814,4.7,70.0,176.1,14,3,87,0.564652738565782,39.52569169960474,2.82326369282891,0.45431829539775564,6.214285714285714,151.57142857142858,187.12580000000003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0
421,tt1049413,up,2009,872115,8.2,175.0,735.1,5,4,96,0.4661200632058805,81.57101106102908,16.314202212205817,0.8496980318857196,19.2,320.0571428571429,7151.342999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0.0,0,0.0,0.2,0,0,0,2,5
422,tt1673434,the twilight saga: breaking dawn - part 2,2012,219235,5.5,136.2,829.7,12,4,115,0.4355514516929884,59.322107720585024,4.943508976715418,0.5158444149616089,9.583333333333334,509.17767988252575,1205.7925,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0,5.1,0.0,1,1,0,0,0
423,tt0407887,the departed,2006,1107969,8.5,90.0,291.5,9,3,151,0.4960317460317461,44.64285714285715,4.960317460317461,0.2956480605487229,16.77777777777778,223.88888888888889,9417.7365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0,23.900000000000002,15.2,4,20,3,4,3
424,tt0161081,what lies beneath,2000,111603,6.6,100.0,291.4,3,3,130,0.5807200929152149,58.07200929152149,19.357336430507164,0.4467077637809345,43.333333333333336,191.39999999999998,736.5798,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,6.1000000000000005,0.0,1,6,0,0,0
425,tt0120689,the green mile,1999,1053261,8.6,60.0,290.7,13,3,189,0.6002400960384154,36.01440576230492,2.770338904792686,0.19055241144076676,14.538461538461538,384.5,9058.0446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0,10.899999999999997,0.5,2,6,0,3,4
426,tt1840309,divergent,2014,406599,6.7,85.0,288.9,10,5,140,0.422411462557448,35.90497431738308,3.590497431738308,0.256464102267022,14.0,239.88235294117644,2724.2133000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1.0,0,11.2,0.0,2,6,0,0,0
427,tt0094898,coming to america,1988,149804,7.0,39.0,288.8,6,2,117,0.8453085376162299,32.967032967032964,5.494505494505494,0.28176951253874327,19.5,640.5128205128206,1048.628,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,7
428,tt0138097,shakespeare in love,1998,204290,7.1,25.0,289.3,13,3,123,0.6134969325153374,15.337423312883436,1.179801793298726,0.12469449847872711,9.461538461538462,1057.2,1450.459,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.0,20.4,1,1,4,6,1
429,tt1478338,bridesmaids,2011,254493,6.8,32.5,288.4,7,2,125,0.4445649709476792,14.448361555799572,2.0640516508285103,0.11558689244639657,17.857142857142858,787.3846153846152,1730.5523999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.35,0,0,0,2,5
430,tt0389790,bee movie,2007,131456,6.1,150.0,287.6,2,3,91,0.482392667631452,72.3589001447178,36.1794500723589,0.7951527488430526,45.5,91.73333333333335,801.8815999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,5.4,0.0,1,2,0,0,0
431,tt4500922,maze runner: the death cure,2018,97460,6.2,62.0,288.2,11,4,143,0.3982366082984544,24.69066971450417,2.2446063376821974,0.17266202597555363,13.0,364.83870967741933,604.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
432,tt0112642,casper,1995,111326,6.1,55.0,287.9,4,3,101,0.6561679790026247,36.08923884514436,9.02230971128609,0.3573191964865778,25.25,423.4545454545454,679.0885999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
